Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD102264,2025-02-01,2025-02-02,Second Class,CUST2295,Customer 2694,Consumer,USA,Los Angeles,California,94137,West,PROD741,Office Supplies,Storage,Storage Model 102,1768.89,2,0.3,123.3
ORD102265,2025-12-29,2026-01-03,First Class,CUST2157,Customer 56,Consumer,USA,Minneapolis,Minnesota,34784,Central,PROD518,Technology,Phones,Phones Model 695,1410.91,7,0.2,38.41
ORD102266,2024-05-21,2024-05-28,Same Day,CUST2290,Customer 802,Consumer,USA,Houston,Texas,70109,South,PROD343,Technology,Accessories,Accessories Model 421,208.03,1,0.3,-9.13
ORD102267,2024-07-11,2024-07-13,Second Class,CUST2006,Customer 1098,Corporate,USA,Houston,Texas,73871,South,PROD176,Office Supplies,Storage,Storage Model 399,3104.39,8,0.05,735.71
ORD102268,2024-12-18,2024-12-24,Same Day,CUST1171,Customer 3741,Consumer,USA,Minneapolis,Minnesota,14816,Central,PROD141,Office Supplies,Binders,Binders Model 520,10177.68,10,0.05,1263.96
ORD102269,2025-01-04,2025-01-09,First Class,CUST4274,Customer 1926,Corporate,USA,Boston,Massachusetts,24569,East,PROD884,Office Supplies,Binders,Binders Model 263,4971.06,4,0.15,346.19
ORD102270,2025-11-24,2025-11-30,Standard Class,CUST4451,Customer 1715,Corporate,USA,Philadelphia,Pennsylvania,13888,East,PROD548,Technology,Phones,Phones Model 852,14356.97,10,0.0,1353.04
ORD102271,2025-10-09,2025-10-10,First Class,CUST2581,Customer 1213,Corporate,USA,Chicago,Illinois,64951,Central,PROD670,Furniture,Chairs,Chairs Model 811,2353.63,3,0.2,392.74
ORD102272,2024-12-14,2024-12-19,First Class,CUST1209,Customer 517,Corporate,USA,Houston,Texas,37819,South,PROD822,Technology,Phones,Phones Model 440,2552.31,5,0.1,646.71
ORD102273,2024-08-09,2024-08-11,Second Class,CUST2999,Customer 1680,Consumer,USA,Chicago,Illinois,85570,Central,PROD840,Office Supplies,Paper,Paper Model 715,5865.33,8,0.2,1006.78
ORD102274,2024-09-07,2024-09-11,Same Day,CUST3952,Customer 2707,Consumer,USA,Boston,Massachusetts,65586,East,PROD676,Technology,Accessories,Accessories Model 117,788.93,1,0.0,203.77
ORD102275,2025-11-23,2025-11-24,Same Day,CUST1426,Customer 1876,Home Office,USA,Seattle,Washington,14866,West,PROD542,Furniture,Chairs,Chairs Model 758,541.84,1,0.2,137.99
ORD102276,2024-07-31,2024-08-05,Second Class,CUST2035,Customer 1268,Home Office,USA,Chicago,Illinois,14346,Central,PROD568,Technology,Phones,Phones Model 546,754.17,6,0.3,-44.04
ORD102277,2025-12-03,2025-12-05,Second Class,CUST3409,Customer 3010,Home Office,USA,Chicago,Illinois,19511,Central,PROD858,Furniture,Tables,Tables Model 710,271.64,3,0.3,33.88
ORD102278,2024-08-17,2024-08-18,Same Day,CUST1348,Customer 654,Consumer,USA,Seattle,Washington,64775,West,PROD143,Office Supplies,Storage,Storage Model 986,1771.4,10,0.05,504.9
ORD102279,2024-10-13,2024-10-15,Same Day,CUST4192,Customer 222,Corporate,USA,Philadelphia,Pennsylvania,47496,East,PROD735,Furniture,Chairs,Chairs Model 673,8426.06,9,0.05,1376.32
ORD102280,2024-05-28,2024-05-29,Same Day,CUST1792,Customer 618,Consumer,USA,Dallas,Texas,96538,South,PROD630,Technology,Copiers,Copiers Model 950,9089.3,9,0.15,2337.76
ORD102281,2025-03-01,2025-03-07,Same Day,CUST2497,Customer 2062,Home Office,USA,New York,New York,52473,East,PROD240,Furniture,Tables,Tables Model 858,787.71,10,0.2,45.17
ORD102282,2025-10-24,2025-10-28,First Class,CUST2802,Customer 638,Home Office,USA,Dallas,Texas,92264,South,PROD363,Office Supplies,Binders,Binders Model 936,10466.4,10,0.15,2476.09
ORD102283,2025-04-25,2025-04-29,First Class,CUST1057,Customer 1809,Consumer,USA,Houston,Texas,89429,South,PROD379,Office Supplies,Paper,Paper Model 526,2836.17,4,0.15,562.87
ORD102284,2025-06-10,2025-06-15,Same Day,CUST4905,Customer 3774,Consumer,USA,Dallas,Texas,81533,South,PROD413,Office Supplies,Paper,Paper Model 258,125.7,1,0.15,32.87
ORD102285,2025-02-14,2025-02-20,Standard Class,CUST3897,Customer 2638,Corporate,USA,Minneapolis,Minnesota,43706,Central,PROD222,Furniture,Bookcases,Bookcases Model 548,2877.7,3,0.2,40.25
ORD102286,2024-02-04,2024-02-07,Same Day,CUST3984,Customer 2938,Corporate,USA,New York,New York,81139,East,PROD627,Office Supplies,Binders,Binders Model 110,7802.41,8,0.0,2593.93
ORD102287,2025-08-14,2025-08-21,First Class,CUST3604,Customer 263,Consumer,USA,Los Angeles,California,71107,West,PROD696,Technology,Copiers,Copiers Model 636,2810.24,7,0.15,369.79
ORD102288,2025-01-17,2025-01-23,First Class,CUST1340,Customer 3435,Corporate,USA,Los Angeles,California,12360,West,PROD186,Furniture,Tables,Tables Model 690,2480.1,3,0.2,102.84
ORD102289,2025-12-20,2025-12-21,Same Day,CUST1004,Customer 2836,Home Office,USA,Philadelphia,Pennsylvania,99804,East,PROD509,Technology,Copiers,Copiers Model 597,196.75,5,0.2,20.07
ORD102290,2024-02-26,2024-03-01,First Class,CUST1238,Customer 1168,Consumer,USA,Boston,Massachusetts,39482,East,PROD534,Furniture,Chairs,Chairs Model 661,6666.17,8,0.15,1382.29
ORD102291,2024-10-27,2024-10-31,Standard Class,CUST3743,Customer 220,Corporate,USA,Miami,Florida,18830,South,PROD193,Office Supplies,Storage,Storage Model 135,6277.81,7,0.15,1157.85
ORD102292,2024-01-29,2024-02-04,Second Class,CUST1048,Customer 1525,Consumer,USA,New York,New York,29476,East,PROD456,Technology,Accessories,Accessories Model 781,754.62,1,0.0,204.56
ORD102293,2024-03-24,2024-03-25,Second Class,CUST3539,Customer 3692,Corporate,USA,Miami,Florida,57772,South,PROD739,Office Supplies,Binders,Binders Model 909,2885.02,4,0.3,-49.95
ORD102294,2024-11-25,2024-11-30,Same Day,CUST4064,Customer 1267,Corporate,USA,Detroit,Michigan,31888,Central,PROD454,Technology,Accessories,Accessories Model 254,1514.1,6,0.3,166.16
ORD102295,2024-02-27,2024-03-01,Standard Class,CUST2656,Customer 1165,Consumer,USA,Minneapolis,Minnesota,55773,Central,PROD897,Technology,Copiers,Copiers Model 836,2812.0,10,0.3,350.19
ORD102296,2024-09-01,2024-09-05,Second Class,CUST4556,Customer 1820,Corporate,USA,San Francisco,California,61835,West,PROD859,Office Supplies,Binders,Binders Model 687,8116.05,6,0.0,2829.33
ORD102297,2025-05-23,2025-05-30,Standard Class,CUST4310,Customer 3260,Corporate,USA,Detroit,Michigan,49476,Central,PROD713,Technology,Phones,Phones Model 773,8816.32,7,0.0,1287.79
ORD102298,2024-10-08,2024-10-11,Standard Class,CUST3111,Customer 239,Consumer,USA,Boston,Massachusetts,54224,East,PROD615,Technology,Accessories,Accessories Model 510,4190.61,10,0.3,346.74
ORD102299,2025-08-01,2025-08-06,Same Day,CUST1856,Customer 749,Corporate,USA,San Francisco,California,59005,West,PROD883,Technology,Phones,Phones Model 349,2030.45,6,0.15,181.14
ORD102300,2025-12-09,2025-12-10,First Class,CUST4279,Customer 2839,Consumer,USA,Houston,Texas,80022,South,PROD356,Office Supplies,Storage,Storage Model 520,1638.13,10,0.0,139.19
ORD102301,2024-09-05,2024-09-08,Same Day,CUST1482,Customer 2049,Home Office,USA,Minneapolis,Minnesota,37478,Central,PROD153,Technology,Copiers,Copiers Model 938,1675.73,6,0.2,33.15
ORD102302,2024-02-10,2024-02-12,Second Class,CUST3689,Customer 3517,Corporate,USA,Minneapolis,Minnesota,44694,Central,PROD258,Technology,Phones,Phones Model 454,4923.63,5,0.3,440.97
ORD102303,2025-08-11,2025-08-16,Same Day,CUST4774,Customer 3243,Home Office,USA,Minneapolis,Minnesota,23366,Central,PROD835,Furniture,Chairs,Chairs Model 724,2477.68,6,0.1,638.92
ORD102304,2024-11-08,2024-11-12,Standard Class,CUST2207,Customer 715,Home Office,USA,Los Angeles,California,42493,West,PROD566,Office Supplies,Paper,Paper Model 206,4394.76,5,0.2,237.37
ORD102305,2025-04-14,2025-04-16,Same Day,CUST2376,Customer 2193,Consumer,USA,Minneapolis,Minnesota,45576,Central,PROD452,Technology,Accessories,Accessories Model 919,1058.63,8,0.05,168.25
ORD102306,2025-10-26,2025-10-31,Same Day,CUST3415,Customer 2220,Home Office,USA,Seattle,Washington,70427,West,PROD581,Furniture,Tables,Tables Model 438,6372.39,8,0.15,898.72
ORD102307,2024-08-29,2024-09-01,Standard Class,CUST1473,Customer 3761,Home Office,USA,Dallas,Texas,27851,South,PROD839,Office Supplies,Storage,Storage Model 695,4855.91,5,0.15,1359.38
ORD102308,2024-12-06,2024-12-12,Standard Class,CUST3860,Customer 2382,Consumer,USA,San Francisco,California,42921,West,PROD485,Furniture,Bookcases,Bookcases Model 355,3185.99,6,0.2,569.06
ORD102309,2024-09-05,2024-09-09,First Class,CUST2667,Customer 487,Consumer,USA,New York,New York,57204,East,PROD519,Furniture,Tables,Tables Model 667,9604.06,9,0.1,1474.75
ORD102310,2024-01-29,2024-02-04,Same Day,CUST2373,Customer 2513,Corporate,USA,Chicago,Illinois,77955,Central,PROD130,Technology,Phones,Phones Model 987,5799.24,4,0.0,1701.6
ORD102311,2024-11-02,2024-11-04,Second Class,CUST1216,Customer 874,Corporate,USA,Houston,Texas,98498,South,PROD280,Furniture,Tables,Tables Model 927,1012.41,1,0.05,166.9
ORD102312,2024-12-26,2024-12-30,Second Class,CUST4529,Customer 257,Consumer,USA,Chicago,Illinois,27047,Central,PROD740,Technology,Accessories,Accessories Model 178,1245.81,3,0.1,338.44
ORD102313,2025-05-14,2025-05-19,Standard Class,CUST4711,Customer 1619,Corporate,USA,Seattle,Washington,20167,West,PROD426,Technology,Phones,Phones Model 813,8154.91,8,0.2,1119.51
ORD102314,2025-03-19,2025-03-22,First Class,CUST1327,Customer 2142,Consumer,USA,Dallas,Texas,31659,South,PROD743,Technology,Copiers,Copiers Model 975,2947.12,6,0.2,116.39
ORD102315,2025-03-19,2025-03-24,Standard Class,CUST4732,Customer 3791,Corporate,USA,San Francisco,California,90406,West,PROD379,Furniture,Chairs,Chairs Model 499,1668.45,3,0.3,153.64
ORD102316,2025-04-04,2025-04-05,First Class,CUST1631,Customer 183,Consumer,USA,Houston,Texas,20386,South,PROD785,Technology,Copiers,Copiers Model 325,2654.89,3,0.3,602.78
ORD102317,2024-06-20,2024-06-22,Second Class,CUST4759,Customer 69,Consumer,USA,Seattle,Washington,66700,West,PROD490,Technology,Copiers,Copiers Model 635,9545.21,8,0.0,2638.21
ORD102318,2025-07-08,2025-07-14,First Class,CUST1762,Customer 1931,Consumer,USA,Detroit,Michigan,79361,Central,PROD573,Furniture,Tables,Tables Model 856,3814.49,8,0.2,374.75
ORD102319,2025-04-04,2025-04-09,Second Class,CUST4404,Customer 1101,Corporate,USA,Chicago,Illinois,20484,Central,PROD861,Technology,Phones,Phones Model 107,2305.84,3,0.0,746.7
ORD102320,2025-10-13,2025-10-19,First Class,CUST2967,Customer 995,Corporate,USA,Chicago,Illinois,65742,Central,PROD277,Technology,Copiers,Copiers Model 297,1571.76,4,0.05,345.77
ORD102321,2025-06-27,2025-06-30,Same Day,CUST1894,Customer 250,Consumer,USA,San Francisco,California,70592,West,PROD325,Office Supplies,Storage,Storage Model 863,396.94,1,0.0,45.21
ORD102322,2024-09-17,2024-09-18,Second Class,CUST2356,Customer 1402,Corporate,USA,Los Angeles,California,48057,West,PROD520,Technology,Accessories,Accessories Model 633,3856.12,8,0.0,381.62
ORD102323,2025-07-25,2025-07-30,Standard Class,CUST2473,Customer 3231,Home Office,USA,Seattle,Washington,65224,West,PROD752,Office Supplies,Paper,Paper Model 903,156.88,1,0.1,21.13
ORD102324,2024-12-17,2024-12-21,Standard Class,CUST2216,Customer 3949,Corporate,USA,Dallas,Texas,77488,South,PROD787,Technology,Accessories,Accessories Model 370,1915.65,4,0.2,394.68
ORD102325,2024-03-13,2024-03-19,Second Class,CUST2160,Customer 2230,Home Office,USA,Detroit,Michigan,53292,Central,PROD460,Technology,Phones,Phones Model 647,4078.46,4,0.05,885.35
ORD102326,2024-09-01,2024-09-07,First Class,CUST4850,Customer 1282,Home Office,USA,Minneapolis,Minnesota,87702,Central,PROD793,Office Supplies,Binders,Binders Model 962,893.58,1,0.3,176.35
ORD102327,2025-08-31,2025-09-03,Second Class,CUST1242,Customer 349,Consumer,USA,Houston,Texas,16186,South,PROD330,Office Supplies,Paper,Paper Model 980,536.03,1,0.15,96.94
ORD102328,2024-04-03,2024-04-10,Same Day,CUST1588,Customer 2230,Consumer,USA,Seattle,Washington,42473,West,PROD464,Technology,Phones,Phones Model 534,2066.41,2,0.05,374.78
ORD102329,2025-01-09,2025-01-16,Second Class,CUST1846,Customer 1873,Corporate,USA,Boston,Massachusetts,35916,East,PROD433,Technology,Phones,Phones Model 513,813.61,1,0.2,206.65
ORD102330,2024-03-13,2024-03-16,Same Day,CUST2498,Customer 2491,Corporate,USA,Chicago,Illinois,96514,Central,PROD735,Furniture,Bookcases,Bookcases Model 476,1803.61,8,0.15,396.95
ORD102331,2024-12-17,2024-12-22,First Class,CUST4998,Customer 1507,Consumer,USA,Minneapolis,Minnesota,54905,Central,PROD431,Technology,Copiers,Copiers Model 764,6488.36,5,0.1,727.92
ORD102332,2024-04-27,2024-04-30,First Class,CUST4585,Customer 3646,Corporate,USA,Seattle,Washington,19739,West,PROD672,Technology,Accessories,Accessories Model 329,2570.18,3,0.2,-13.12
ORD102333,2024-05-26,2024-06-02,Standard Class,CUST4860,Customer 1857,Home Office,USA,Houston,Texas,79414,South,PROD760,Technology,Accessories,Accessories Model 612,2693.87,3,0.3,536.26
ORD102334,2025-12-27,2025-12-29,Standard Class,CUST2226,Customer 3409,Corporate,USA,Los Angeles,California,74412,West,PROD402,Office Supplies,Storage,Storage Model 827,7878.16,6,0.0,1836.22
ORD102335,2025-04-29,2025-05-05,Same Day,CUST4133,Customer 2552,Corporate,USA,Dallas,Texas,70716,South,PROD307,Furniture,Chairs,Chairs Model 126,4753.79,4,0.0,1185.8
ORD102336,2024-04-03,2024-04-10,Second Class,CUST4022,Customer 1166,Corporate,USA,San Francisco,California,11259,West,PROD854,Furniture,Chairs,Chairs Model 819,5418.84,6,0.3,-99.21
ORD102337,2024-01-23,2024-01-28,First Class,CUST1369,Customer 722,Home Office,USA,Seattle,Washington,21606,West,PROD942,Furniture,Tables,Tables Model 664,3503.16,4,0.1,869.8
ORD102338,2025-08-04,2025-08-05,Standard Class,CUST2156,Customer 3790,Corporate,USA,Boston,Massachusetts,89663,East,PROD358,Technology,Copiers,Copiers Model 190,1964.87,3,0.1,206.5
ORD102339,2025-08-31,2025-09-01,Standard Class,CUST1835,Customer 3277,Corporate,USA,Seattle,Washington,40569,West,PROD368,Furniture,Chairs,Chairs Model 920,3357.84,6,0.1,120.56
ORD102340,2025-12-09,2025-12-11,Same Day,CUST2751,Customer 2240,Corporate,USA,Dallas,Texas,21427,South,PROD290,Furniture,Chairs,Chairs Model 605,3697.16,4,0.2,580.54
ORD102341,2024-03-29,2024-04-04,Second Class,CUST3058,Customer 343,Consumer,USA,San Francisco,California,15168,West,PROD194,Furniture,Chairs,Chairs Model 396,110.89,2,0.05,8.83
ORD102342,2025-07-12,2025-07-18,Standard Class,CUST3369,Customer 1556,Home Office,USA,Miami,Florida,64023,South,PROD409,Furniture,Chairs,Chairs Model 928,11417.33,10,0.2,-168.73
ORD102343,2024-02-06,2024-02-11,Second Class,CUST1287,Customer 2748,Consumer,USA,Houston,Texas,35191,South,PROD428,Furniture,Chairs,Chairs Model 501,10206.29,10,0.0,3170.66
ORD102344,2025-05-15,2025-05-16,First Class,CUST4988,Customer 3792,Home Office,USA,Los Angeles,California,19070,West,PROD595,Office Supplies,Binders,Binders Model 187,4501.2,4,0.15,800.36
ORD102345,2025-06-02,2025-06-09,Same Day,CUST2190,Customer 147,Corporate,USA,Philadelphia,Pennsylvania,13954,East,PROD214,Furniture,Bookcases,Bookcases Model 344,1126.93,9,0.2,5.12
ORD102346,2025-05-19,2025-05-20,First Class,CUST4663,Customer 2127,Corporate,USA,Los Angeles,California,61228,West,PROD453,Furniture,Chairs,Chairs Model 159,4035.61,5,0.1,560.78
ORD102347,2024-06-04,2024-06-06,Standard Class,CUST4381,Customer 1546,Home Office,USA,Detroit,Michigan,37389,Central,PROD220,Office Supplies,Storage,Storage Model 503,2881.11,3,0.1,593.24
ORD102348,2025-11-18,2025-11-24,Standard Class,CUST2292,Customer 3157,Home Office,USA,New York,New York,67605,East,PROD967,Technology,Accessories,Accessories Model 131,842.36,9,0.3,105.88
ORD102349,2024-01-24,2024-01-25,First Class,CUST3432,Customer 2489,Corporate,USA,Seattle,Washington,62768,West,PROD711,Technology,Accessories,Accessories Model 983,2593.19,4,0.0,806.21
ORD102350,2024-08-11,2024-08-17,Same Day,CUST1242,Customer 120,Corporate,USA,Detroit,Michigan,24168,Central,PROD860,Technology,Copiers,Copiers Model 797,623.42,4,0.3,99.6
ORD102351,2025-11-02,2025-11-03,Same Day,CUST1810,Customer 1023,Consumer,USA,Miami,Florida,38338,South,PROD405,Furniture,Chairs,Chairs Model 320,11072.43,10,0.15,107.52
ORD102352,2025-12-11,2025-12-16,Second Class,CUST3552,Customer 3586,Home Office,USA,Boston,Massachusetts,32426,East,PROD349,Office Supplies,Storage,Storage Model 579,3184.31,8,0.1,696.58
ORD102353,2024-11-28,2024-12-03,Second Class,CUST3809,Customer 1532,Home Office,USA,Miami,Florida,54258,South,PROD860,Technology,Phones,Phones Model 380,2516.22,10,0.15,370.84
ORD102354,2024-01-25,2024-01-27,First Class,CUST3127,Customer 3531,Consumer,USA,Dallas,Texas,40829,South,PROD538,Furniture,Chairs,Chairs Model 607,13433.65,10,0.0,4519.68
ORD102355,2024-07-16,2024-07-18,Second Class,CUST3178,Customer 70,Consumer,USA,Seattle,Washington,43829,West,PROD811,Technology,Accessories,Accessories Model 341,4486.27,4,0.15,1087.28
ORD102356,2024-10-07,2024-10-12,Same Day,CUST4023,Customer 1965,Home Office,USA,Detroit,Michigan,44832,Central,PROD200,Office Supplies,Paper,Paper Model 502,5116.58,9,0.1,1430.47
ORD102357,2024-12-19,2024-12-21,Same Day,CUST2969,Customer 1637,Consumer,USA,San Francisco,California,25968,West,PROD366,Furniture,Chairs,Chairs Model 466,303.81,1,0.15,38.65
ORD102358,2024-03-22,2024-03-25,Same Day,CUST1730,Customer 2229,Consumer,USA,Houston,Texas,50842,South,PROD828,Technology,Phones,Phones Model 319,1636.4,2,0.3,9.68
ORD102359,2024-02-01,2024-02-08,Second Class,CUST4594,Customer 1537,Consumer,USA,Chicago,Illinois,21708,Central,PROD628,Furniture,Tables,Tables Model 722,1491.97,9,0.15,122.45
ORD102360,2024-10-03,2024-10-07,First Class,CUST4726,Customer 1058,Consumer,USA,San Francisco,California,62197,West,PROD612,Technology,Copiers,Copiers Model 352,473.14,1,0.1,105.41
ORD102361,2024-01-28,2024-01-30,First Class,CUST4593,Customer 3274,Home Office,USA,Minneapolis,Minnesota,45742,Central,PROD747,Office Supplies,Binders,Binders Model 802,1036.78,8,0.15,72.65
ORD102362,2024-01-10,2024-01-12,Standard Class,CUST4486,Customer 354,Consumer,USA,Dallas,Texas,88770,South,PROD523,Office Supplies,Storage,Storage Model 758,2634.25,6,0.3,150.67
ORD102363,2024-09-30,2024-10-06,Second Class,CUST3828,Customer 406,Home Office,USA,Los Angeles,California,68329,West,PROD861,Office Supplies,Binders,Binders Model 993,1846.66,4,0.2,269.82
ORD102364,2025-08-17,2025-08-20,Same Day,CUST1087,Customer 3236,Home Office,USA,San Francisco,California,35385,West,PROD364,Technology,Phones,Phones Model 130,8051.54,9,0.1,2193.45
ORD102365,2025-12-10,2025-12-17,First Class,CUST4506,Customer 3652,Consumer,USA,Boston,Massachusetts,41529,East,PROD381,Technology,Accessories,Accessories Model 935,150.39,1,0.2,4.01
ORD102366,2024-06-25,2024-07-02,Same Day,CUST4800,Customer 2337,Corporate,USA,Miami,Florida,96607,South,PROD690,Office Supplies,Binders,Binders Model 443,477.43,8,0.15,94.2
ORD102367,2025-03-14,2025-03-19,First Class,CUST2202,Customer 567,Consumer,USA,Boston,Massachusetts,72387,East,PROD962,Furniture,Bookcases,Bookcases Model 812,2386.39,6,0.1,559.98
ORD102368,2024-04-24,2024-04-28,Standard Class,CUST3655,Customer 1831,Consumer,USA,Dallas,Texas,45507,South,PROD413,Furniture,Tables,Tables Model 572,4336.13,6,0.05,1388.29
ORD102369,2025-02-23,2025-03-01,Second Class,CUST3256,Customer 934,Consumer,USA,Miami,Florida,65386,South,PROD385,Office Supplies,Storage,Storage Model 849,1377.42,3,0.05,89.89
ORD102370,2025-07-23,2025-07-24,Second Class,CUST3797,Customer 2917,Home Office,USA,Minneapolis,Minnesota,47207,Central,PROD751,Furniture,Bookcases,Bookcases Model 771,153.94,1,0.0,8.29
ORD102371,2025-08-02,2025-08-05,First Class,CUST1368,Customer 2863,Corporate,USA,Dallas,Texas,32771,South,PROD740,Office Supplies,Binders,Binders Model 822,5150.09,4,0.0,1607.79
ORD102372,2024-06-22,2024-06-28,Same Day,CUST3920,Customer 1472,Corporate,USA,San Francisco,California,96302,West,PROD603,Technology,Accessories,Accessories Model 687,765.48,3,0.2,26.01
ORD102373,2025-10-14,2025-10-18,Same Day,CUST1392,Customer 3392,Consumer,USA,Philadelphia,Pennsylvania,54780,East,PROD630,Furniture,Chairs,Chairs Model 673,3391.97,3,0.15,351.09
